Company Name,RIC,RIC1(ticker),delisted MM,delisted YY,ISIN,CUSIP,SEDOL
Rolfe & Nolan Common Stock,ROLF.L^D03,ROLF,4,2003,BMG6699D1074,,0655790
Radamec Group Ord Shs,ROM.L^A94,ROM,1,1994,GB00B01WL239,,B01WL23
Ronson Common Stock,RON.L^G03,RON,7,2003,,,
Ronson Common Stock,RONn.L^I96,RONn,9,1996,,,
Ropner PLC Common Stock,ROPO.L^G97,ROPO,7,1997,,,
Ropner PLC Common Stock,ROPOa.L^E94,ROPOa,5,1994,GB00B142NP45,,
Seaenergy Ord Shs,ROSL.L^I93,ROSL,9,1993,,,
Rothmans Common Stock,ROT.L^G93,ROT,7,1993,,,
Rapala VMC Ord Shs,RPAq.L^B99,RPAq,2,1999,GB00BYW0PQ60,,BYW0PQ6
River Plate and General Investment Trust PLC Common Stock,RPGC.L^C97,RPGC,3,1997,IE00BD09HK61,,BD09HK6
River Plate and General Investment Trust PLC Common Stock,RPGCi.L^C97,RPGCi,3,1997,GB00B0LS8535,,B0LS853
Republic Gold Ord Shs,RPGR.L^A21,RPGR,1,2021,GB0004544929,,0454492
River Plate and General Investment Trust PLC Common Stock,RPGo.L^A96,RPGo,1,1996,GB0004658257,,0465825
Anglo Amer Plat Common Stock,RPHG.L^H96,RPHG,8,1996,,,
Anglo Amer Plat Common Stock,RPHGu.L^I97,RPHGu,9,1997,,,
River Plate and General Investment Trust PLC Common Stock,RPLT.L^I93,RPLT,9,1993,,,
River Plate and General Investment Trust PLC Common Stock,RPLTi.L^I93,RPLTi,9,1993,,,
RPS Group Ord Shs,RPS.L^A23,RPS,1,2023,GB00BK7YQK64,,BK7YQK6
RPS Group Ord Shs,RPSe.L^J99,RPSe,10,1999,GB0007594764,,
RPS group Common Stock,RPSn.L^D01,RPSn,4,2001,GB0003425310,,0342531
RPT Management Common Stock,RPT.L^C97,RPT,3,1997,GB00BHSRZC82,,BHSRZC8
Randgold Resources Ord Shs,RRS.L^A19,RRS,1,2019,GB00BG5KQW09,,BG5KQW0
Randgold Resources Ord Shs,RRSq.L^K98,RRSq,11,1998,GB00B01C3S32,,
RSA Insurance Group Ord Shs,RSA.L^F21,RSA,6,2021,GB0005790059,,
Royal & Sun All Common Stock,RSAn.L^J03,RSAn,10,2003,GB0033541805,,
Homestyle Group Ord Shs,RSB.L^F00,RSB,6,2000,GB0033768507,,
Homestyle Group Ord Shs,RSBL.L^I93,RSBL,9,1993,,,
Resolution Ord Shs,RSL.L^E08,RSL,5,2008,GB0006011356,,
Ransomes PLC Common Stock,RSM.L^D98,RSM,4,1998,GB00BN4NDR39,,BN4NDR3
Ransomes PLC Common Stock,RSMn.L^A96,RSMn,1,1996,GB00BFXYH242,,BFXYH24
Dunham Bush Euro Common Stock,RSS.L^B97,RSS,2,1997,GB0000653112,,0065311
Racal Electronic Common Stock,RSX.L^J92,RSX,10,1992,GB0007196859,,
Elite Strategies Ord Shs,RTDG.L^B09,RTDG,2,2009,IE0003073255,,0307325
Retail Decisions Common Stock,RTDg.L^B02,RTDg,2,2002,GB0000536739,,0053673
Retail Decisions Common Stock,RTDn.L^A02,RTDn,1,2002,JE00BF5FX167,,BF5FX16
Thirdforce Ord Shs,RTG.L^D03,RTG,4,2003,GB00B67G5X01,,B67G5X0
Thirdforce Ord Shs,RTG.L^B98,RTG,2,1998,GG00BDG13C09,,BDG13C0
RT Group Common Stock,RTK.L^L02,RTK,12,2002,GB0007212938,,
RT Group Common Stock,RTKpp.L^E97,RTKpp,5,1997,FR0000121543,,
Rutland Trust Ord Shs,RTL.L^E97,RTL,5,1997,GB00B3W4T588,,
Rutland Trust Ord Shs,RTLL.L^I93,RTLL,9,1993,,,
Raytheon Ord Shs,RTNq.L^L97,RTNq,12,1997,US7551115071,755111507,
Thomson Reuters PLC Ord Shs,RTRS.L^G93,RTRS,7,1993,,,
Media and Income Trust Ord Shs,RTT.L^H00,RTT,8,2000,,,
Rio Tinto Ord Shs,RTZ.L^F97,RTZ,6,1997,,,
Rio Tinto Ord Shs,RTZL.L^G93,RTZL,7,1993,,,
Rio Tinto Common Stock,RTZLw.L^G93,RTZLw,7,1993,,,
Rio Tinto Common Stock,RTZw.L^F97,RTZw,6,1997,GB0005644322,,
Ryerson Ord Shs,RTq.L^A00,RTq,1,2000,GB00B90XFF12,,B90XFF1
Schweizerische Rueckversicherungs Ord Shs,RUKNq.L^K07,RUKNq,11,2007,CH0012332372,,
Schweizerische Rueckversicherungs Ord Shs,RUKZnq.L^F99,RUKZnq,6,1999,GB00B2RM4L18,,
Rutland Trust Ord Shs,RUT.L^F07,RUT,6,2007,GB0031791899,,
Riverview Rubber Estates Ord Shs,RVW.L^D97,RVW,4,1997,GG00B3BTVQ94,,B3BTVQ9
Riverview Rubber Estates Ord Shs,RVWLq.L^L08,RVWLq,12,2008,MYL2542OO008,,
Recovery Trust Ord Shs,RVYI.L^H08,RVYI,8,2008,,,
RWE Ord Shs,RWEGq.L^K07,RWEGq,11,2007,DE0007037129,,
RWE Ord Shs,RWEGq.L^B98,RWEGq,2,1998,JE00B1LZS514,,B1LZS51
hotgroup Common Stock,RXN.L^F02,RXN,6,2002,GB0033826206,,
Royal Bank of Canada Ord Shs,RY.L^C97,RY,3,1997,GB0031429219,,3142921
Ryanair Holdings Ord Shs,RYA.L^L21,RYA,12,2021,IE00BYTBXV33,,
Ryanair Holdings Ord Shs,RYAq.L^G98,RYAq,7,1998,,,
Ryland Group Common Stock,RYG.L^I03,RYG,9,2003,,,
Ryland Group Common Stock,RYL.L^H03,RYL,8,2003,,,
Gresham Hotel Gp Common Stock,RYNH.L^G01,RYNH,7,2001,,,
Sears Roebuck Common Stock,S.L^H96,S,8,1996,,,
Seatrium Ord Shs,S51.L^K12,S51,11,2012,SG1H97877952,,
Seatrium Ord Shs,S51S.L^F15,S51S,6,2015,GB00B29T8Y18,,
Cordiant Common Stock,SAA.L^C95,SAA,3,1995,GB00BFZ45C84,,BFZ45C8
M&C Saatchi Assd Ord Shs,SAAB.L^K22,SAAB,11,2022,GB00BP94RZ10,,
M&C Saatchi Assd Ord Shs,SAAC.L^K22,SAAC,11,2022,GB00BP94RX95,,
M&C Saatchi Assd Ord Shs,SAAD.L^K22,SAAD,11,2022,GB00BP94S258,,
M&C Saatchi Assd Ord Shs,SAAE.L^K22,SAAE,11,2022,GB00BP94S365,,
SABMiller Ord Shs,SAB.L^J16,SAB,10,2016,GB00BYZTBD95,,
SABMiller Ord Shs,SABJq.L^B99,SABJq,2,1999,GB0004170089,,0417008
Smart App Gp Common Stock,SAG.L^C06,SAG,3,2006,GB0008063728,,0806372
SatCom Group Ord Shs,SAGR.L^D10,SAGR,4,2010,GB0007323586,,0732358
Salvesen Ord Shs,SALL.L^G93,SALL,7,1993,,,
Stratagem Group Common Stock,SAM.L^J02,SAM,10,2002,GB0005266258,,
Sampo Ord Shs,SAMASq.L^K07,SAMASq,11,2007,FI0009003305,,
Sampo Ord Shs,SAMPaq.L^D98,SAMPaq,4,1998,GB0003081246,,0308124
Sandvik Ord Shs,SANDaq.L^B98,SANDaq,2,1998,GB0009286963,,0928696
Sandvik AB Common Stock,SANDbq.L^B98,SANDbq,2,1998,GB00B01YQ796,,B01YQ79
Sandvik Ord Shs,SANDq.L^K07,SANDq,11,2007,SE0000667891,,
Banco Santander Ord Shs,SANq.L^J18,SANq,10,2018,ES0113900J37,,
Banco Santander Ord Shs,SANq.L^D95,SANq,4,1995,GG00BJQZ9H10,,BJQZ9H1
Banco Santander Ord Shs,SANq.L^G03,SANq,7,2003,,,
Sappi Ltd Common Stock,SAP.L^I93,SAP,9,1993,,,
Sappi Ltd Common Stock,SAPJ.L^D98,SAPJ,4,1998,GB0008854563,,0885456
Sappi Ord Shs,SAPJq.L^D00,SAPJq,4,2000,GB00BZ6D6J81,,BZ6D6J8
Sappi Ord Shs,SAPJq.L^K09,SAPJq,11,2009,ZAE000006284,,
Saga Petroleum Common Stock,SAPObq.L^I98,SAPObq,9,1998,,,
Saga Petroleum Common Stock,SAPOfq.L^A95,SAPOfq,1,1995,GB00BYM1JJ00,,BYM1JJ0
Saga Petroleum Common Stock,SAPOq.L^A99,SAPOq,1,1999,BMG7371X1065,,BBL4RK6
Stenoak Assoc Common Stock,SAS.L^L02,SAS,12,2002,,,
Sasol Ord Shs,SASO.L^H96,SASO,8,1996,,,
Sasol Ord Shs,SASOq.L^D00,SASOq,4,2000,GB00B1GCLT25,,B1GCLT2
Stenoak Assoc Common Stock,SASe.L^G00,SASe,7,2000,,,
Saville Gordon Common Stock,SAVL.L^H02,SAVL,8,2002,,,
Saville Gordon Common Stock,SAVLg.L^E97,SAVLg,5,1997,,,
Saville Gordon Common Stock,SAVLr.L^H97,SAVLr,8,1997,,,
Smithkline Beech Common Stock,SB.L^L00,SB,12,2000,GB0001356566,,
AT&T Ord Shs,SBCq.L^I97,SBCq,9,1997,,,
Seeboard PLC Common Stock,SBD.L^D96,SBD,4,1996,GB00BWFGQN14,,BWFGQN1
Songbird Estates Ord Shs,SBDA.L^B15,SBDA,2,2015,GB00BD9YDB55,,BD9YDB5
Songbird Estates Ord Shs,SBDE.L^D15,SBDE,4,2015,GB00BYRH4982,,BYRH498
Seeboard PLC Common Stock,SBDx.L^L95,SBDx,12,1995,,,
Sibir Energy Ord Shs,SBE.L^H09,SBE,8,2009,,,
Sibir Energy Ord Shs,SBEls.L^H00,SBEls,8,2000,,,
Smithkline Beech Common Stock,SBHa.L^G93,SBHa,7,1993,,,
St Barbara Ord Shs,SBM.L^D97,SBM,4,1997,GB0002018363,,0201836
St Barbara Ord Shs,SBMnq.L^K05,SBMnq,11,2005,AU000000SBM8,,
Sainsbury Common Stock,SBRYe.L^K96,SBRYe,11,1996,GB0007687626,,
Sainsbury Common Stock,SBRYe.L^K98,SBRYe,11,1998,GB0004431887,,
Sainsbury Common Stock,SBRYe.L^K97,SBRYe,11,1997,GB0004431887,,
Sainsbury Common Stock,SBRYr.L^G01,SBRYr,7,2001,,,
Source Bioscience Ord Shs,SBSC.L^I16,SBSC,9,2016,,,
Starbucks Ord Shs,SBUXq.L^K07,SBUXq,11,2007,US8552441094,855244109,
Starbucks Ord Shs,SBUXq.L^A00,SBUXq,1,2000,GB0007980591,,0798059
Swiss Bank Corp Common Stock,SBVZq.L^F98,SBVZq,6,1998,US66737P6007,66737P600,
Swiss Bank Corp Common Stock,SBVZq.L^E96,SBVZq,5,1996,GB0006253958,,
Shell Class B Ord Shs,SC.L^G93,SC,7,1993,,,
Svenska Cellulosa Aktiebolaget SCA Ord Shs Class B,SCAbq.L^B98,SCAbq,2,1998,GB00B064NT52,,B064NT5
Svenska Cellulosa Aktiebolaget SCA Ord Shs Class B,SCAbq.L^K07,SCAbq,11,2007,SE0000112724,,
Svenska Cellulosa Aktiebolaget SCA Ord Shs Class B,SCAbq.L^E08,SCAbq,5,2008,GB0001645539,,
Vebnet Holdings Ord Shs,SCB.L^A03,SCB,1,2003,GB00BJV2F804,,BJV2F80
Securicor Common Stock,SCCO.L^F96,SCCO,6,1996,US65332V1035,65332V103,
Securicor Common Stock,SCCOa.L^F96,SCCOa,6,1996,US6707681002,670768100,
Scott Tod Ord Shs,SCD.L^I06,SCD,9,2006,,,
Scudder Latin America Investment Trust PLC Common Stock,SCD.L^L00,SCD,12,2000,GB0008026600,,
Scott Tod Ord Shs,SCDA.L^I06,SCDA,9,2006,,,
Sceptre Leisure Ord Shs,SCEL.L^F12,SCEL,6,2012,AU000XINEAJ7,,
SCANA Ord Shs,SCGq.L^A00,SCGq,1,2000,GB0002994001,,0299400
Bayer Schering Pharma Ord Shs,SCHGq.L^B98,SCHGq,2,1998,GB00B012T521,,B012T52
Bayer Schering Pharma Ord Shs,SCHGq.L^D03,SCHGq,4,2003,GB0003422184,,0342218
Schneider Electric Ord Shs,SCHNq.L^K07,SCHNq,11,2007,FR0000121972,,
Schneider Electric Ord Shs,SCHNq.L^B98,SCHNq,2,1998,GB00BZ042C28,,BZ042C2
Banco Santander Ord Shs,SCHq.L^G02,SCHq,7,2002,,,
Schroder Korea Fund PLC Common Stock,SCK.L^G99,SCK,7,1999,,,
Snackhouse Common Stock,SCK.L^E02,SCK,5,2002,GB00BRJZ8K07,,
Schlumberger Ord Shs,SCL.L^C20,SCL,3,2020,GB00BHXM9D70,,BHXM9D7
Banner Chemicals Common Stock,SCLFn.L^A96,SCLFn,1,1996,GB00BH4HKS39,,BH4HKS3
Hunters Leisure Common Stock,SCM.L^I96,SCM,9,1996,,,
Swisscom Ord Shs,SCMNq.L^K07,SCMNq,11,2007,CH0008742519,,
Scottish Heritable Trust PLC Common Stock,SCO.L^K93,SCO,11,1993,GB0007824054,,
Coe Group Ord Shs,SCO.L^H02,SCO,8,2002,,,
Scottish Heritable Trust PLC Common Stock,SCOL.L^I93,SCOL,9,1993,,,
Schroder UK Mid Cap Fund PLC,SCP.L,SCP,0,0,GB0006108418,,0610841
Scarborough Minerals Ord Shs,SCRB.L^G07,SCRB,7,2007,,,
Scottish Asian Investment Co Ltd Common Stock,SCS.L^F00,SCS,6,2000,GB00B4KQKM77,,
Scottish Asian Investment Co Ltd Common Stock,SCSc.L^F96,SCSc,6,1996,GB00B6QM2B64,,
Scania Ord Shs,SCVaq.L^F99,SCVaq,6,1999,QQ0032632424,,
Scania B Ord Shs,SCVbq.L^F99,SCVbq,6,1999,GB0006634587,,
Transcomm Common Stock,SCW.L^L99,SCW,12,1999,GB0007913931,,
Shell Transport & Trading Ord Shs,SCw.L^G93,SCw,7,1993,,,
Saudi Arabia Investment Ord Shs,SDB.L^D98,SDB,4,1998,GB0007873697,,0787369
Stoddard Intl Common Stock,SDD.L^K05,SDD,11,2005,GB0008511890,,
Stoddard Intl Common Stock,SDDL.L^I93,SDDL,9,1993,,,
Axis Shield Ord Shs,SDG.L^F99,SDG,6,1999,GB0002651882,,
SDI Group Ord Shs,SDIA.L^I10,SDIA,9,2010,,,
Skandia Ord Shs,SDIAq.L^B98,SDIAq,2,1998,KYG741521028,,B0QPWH9
Skandia Ord Shs,SDIAq.L^F06,SDIAq,6,2006,GB00B163J028,,
St David's Investment Trust PLC Common Stock,SDIC.L^K98,SDIC,11,1998,GB0007692931,,
St David's Investment Trust PLC Common Stock,SDICi.L^K98,SDICi,11,1998,GB0007692717,,
SDI Group Ord Shs,SDIG.L^I10,SDIG,9,2010,,,
Int Public Rel Common Stock,SDK.L^E98,SDK,5,1998,GB0034246743,,
Int Public Rel Common Stock,SDKn.L^E94,SDKn,5,1994,GB0002930047,,
SDL Ord Shs,SDL.L^K20,SDL,11,2020,GB0009376368,,
Sidlaw Common Stock,SDLW.L^F99,SDLW,6,1999,GB0006654650,,
Sidlaw Common Stock,SDLWg.L^L94,SDLWg,12,1994,GB0008066176,,
SDL Ord Shs,SDLn.L^E00,SDLn,5,2000,GB0002926250,,
Creative Recruitment Common Stock,SDN.L^A94,SDN,1,1994,GB0033881904,,3388190
Schroder Split Fund PLC Common Stock,SDRA.L^A02,SDRA,1,2002,GB00B1VZ0M25,,B1VZ0M2
Schroder Split Fund PLC Common Stock,SDRAi.L^A02,SDRAi,1,2002,GB0009580571,,0958057
Schroders Ord Shs,SDRL.L^G93,SDRL,7,1993,,,
C D Bramall Common Stock,SDSM.L^A01,SDSM,1,2001,GB00B15FW330,,B15FW33
Glow Comms Common Stock,SDT.L^L99,SDT,12,1999,GB0005935886,,
Aerodrome Group Ord Shs,SDT.L^A01,SDT,1,2001,GB00BYZN9041,,BYZN904
Aerodrome Group Ord Shs,SDT.L^E03,SDT,5,2003,,,
Glow Comms Common Stock,SDTn.L^K95,SDTn,11,1995,GB0005954218,,
Glow Comms Common Stock,SDTn.L^L99,SDTn,12,1999,GB0009346601,,
Spandex Ord Shs,SDX.L^L96,SDX,12,1996,GB0008323882,,
Seaenergy Ord Shs,SEAE.L^G16,SEAE,7,2016,,,
Invensys Ord Shs,SEBE.L^B99,SEBE,2,1999,GB00BNG2M159,,BNG2M15
Skandinaviska Enskilda Banken Ord Shs Class A,SEBSaq.L^E96,SEBSaq,5,1996,GB00B24HJF84,,
Skandinaviska Enskilda Banken Ord Shs Class A,SEBaq.L^D98,SEBaq,4,1998,GB0031775819,,3177581
Skandinaviska Enskilda Banken Ord Shs Class A,SEBaq.L^K07,SEBaq,11,2007,SE0000148884,,
Securitas Ord Shs Class B,SECUbq.L^H97,SECUbq,8,1997,,,
Securitas Ord Shs Class B,SECUbq.L^K07,SECUbq,11,2007,SE0000163594,,
Seet PLC Common Stock,SEET.L^F01,SEET,6,2001,GB00B1YX4986,,
Seet PLC Common Stock,SEETn.L^I97,SEETn,9,1997,,,
Schroder Emer Common Stock,SEF.L^G03,SEF,7,2003,,,
Schroder Emer Common Stock,SEFc.L^I96,SEFc,9,1996,,,
iRevolution Grp Common Stock,SEH.L^G01,SEH,7,2001,,,
Scottish & South Common Stock,SEL.L^B99,SEL,2,1999,GB0003105052,,0310505
Scottish & South Common Stock,SELb.L^G98,SELb,7,1998,,,
Sema Common Stock,SEM.L^E01,SEM,5,2001,QQ0033290032,,
Sema Common Stock,SEMe.L^I96,SEMe,9,1996,,,
Sema Common Stock,SEMe.L^I97,SEMe,9,1997,,,
Hampton Trust Common Stock,SEND.L^I93,SEND,9,1993,,,
Hampton Trust Preferred Stock,SENDp.L^I93,SENDp,9,1993,,,
Stanelco Common Stock,SEOn.L^B04,SEOn,2,2004,GB00BN47NP32,,BN47NP3
Hampton Trust Common Stock,SEP.L^I96,SEP,9,1996,,,
Hampton Trust Preferred Stock,SEPp.L^I96,SEPp,9,1996,,,
STS Global Income & Growth Trust PLC,SESTS.L,SESTS,0,0,GB00B09G3N23,,B09G3N2
SelecTV PLC Common Stock,SETA.L^D96,SETA,4,1996,GB00B09G3N23,,B09G3N2
SelecTV PLC Common Stock,SETVx.L^I93,SETVx,9,1993,,,
SelecTV PLC Common Stock,SETx.L^H94,SETx,8,1994,,,
I E Group PLC Common Stock,SEW.L^D99,SEW,4,1999,GB00B040L800,,B040L80
Sec & Gen Media Common Stock,SFC.L^L97,SFC,12,1997,GB0001853836,,
Seafield Res Common Stock,SFD.L^J97,SFD,10,1997,GB0007904427,,
Seafield Res Common Stock,SFDn.L^A96,SFDn,1,1996,GB00BMFZVZ53,,BMFZVZ5
Sims Food Common Stock,SFG.L^I99,SFG,9,1999,,,
Silence Therapeutics Ord Shs,SFK.L^F99,SFK,6,1999,GB0031420390,,
Singer Ord Shs,SFL.L^H05,SFL,8,2005,,,
Singer Ord Shs,SFLL.L^I93,SFLL,9,1993,,,
Willisham Group Common Stock,SFM.L^K99,SFM,11,1999,GB0000579762,,
Safeway Common Stock,SFW.L^C04,SFW,3,2004,GB00BYYJL418,,BYYJL41
Safeway Common Stock,SFWA.L^C04,SFWA,3,2004,GB0006546898,,0654689
Safeway Common Stock,SFWA.L^K03,SFWA,11,2003,QQ0032475360,,
Safeway Common Stock,SFWB.L^C04,SFWB,3,2004,IM00BN2RD444,,BN2RD44
Safeway Common Stock,SFWC.L^C04,SFWC,3,2004,GB0031477770,,3147777
Safeway Common Stock,SFWe.L^L97,SFWe,12,1997,GB0001858991,,
Stagecoach Group Ord Shs,SGC.L^F22,SGC,6,2022,GB0006674385,,
Stagecoach Group Ord Shs,SGCA.L^E22,SGCA,5,2022,GB00B12V3082,,
SGL Carbon Ord Shs,SGCGq.L^K96,SGCGq,11,1996,DE0007235301,,
Sogecable Depository Receipt,SGCq.L^K07,SGCq,11,2007,ES0178483139,,
Milner Estates Common Stock,SGHN.L^B93,SGHN,2,1993,BMG917071026,,BZ4BVN3
SatCom Group Ord Shs,SGHx.L^D10,SGHx,4,2010,GB00B28HSF71,,B28HSF7
Stanley Gibbons Group Ord Shs,SGI.L^I22,SGI,9,2022,,,
Springhealth Lei Common Stock,SGL.L^C05,SGL,3,2005,GB0009887422,,0988742
Summit Germany New NPV Ord Shs,SGLR.L^J07,SGLR,10,2007,GB00B1YW2S02,,
Summit Germany New NPV Ord Shs,SGLe.L^J07,SGLe,10,2007,GB00B1YW2S02,,
Sec & Gen Media Common Stock,SGM.L^K98,SGM,11,1998,GB0001853836,,
Compagnie de Saint Gobain Ord Shs,SGOB.L^H96,SGOB,8,1996,,,
Compagnie de Saint Gobain Ord Shs,SGOBq.L^F98,SGOBq,6,1998,GB0033252387,,
Compagnie de Saint Gobain Ord Shs,SGOBq.L^K07,SGOBq,11,2007,FR0000125007,,
St Helena Gold Common Stock,SGOL.L^H96,SGOL,8,1996,,,
St Helena Gold Common Stock,SGOLu.L^G98,SGOLu,7,1998,,,
Sanctuary Group Ord Shs,SGP.L^I07,SGP,9,2007,,,
Southern Bus Common Stock,SGP.L^G95,SGP,7,1995,,,
Sedgemoor PLC Common Stock,SGR.L^G99,SGR,7,1999,,,
Shore Capital Group Ord Shs,SGRS.L^D10,SGRS,4,2010,GB00B11FD453,,B11FD45
Shore Capital Group Ord Shs,SGRS.L^K19,SGRS,11,2019,GG00BGCZJ741,,
Stmicroelectronics Ord Shs,SGSFq.L^F98,SGSFq,6,1998,GI000A2P2W41,,
SGS Ord Shs,SGSNq.L^K07,SGSNq,11,2007,CH1256740924,,
SLG Realisations Common Stock,SGT.L^I02,SGT,9,2002,,,
SSL International Ord Shs,SHA.L^F99,SHA,6,1999,US7427061046,742706104,
Int Public Rel Common Stock,SHAL.L^I93,SHAL,9,1993,,,
Svenska Handelsbanken Ord Shs Class A,SHBSaq.L^E96,SHBSaq,5,1996,AU000000ANN9,,
Svenska Handelsbanken Ord Shs Class A,SHBaq.L^E98,SHBaq,5,1998,GB00B1JQBT10,,
Svenska Handelsbanken Ord Shs Class A,SHBaq.L^K07,SHBaq,11,2007,SE0007100599,,
Sherwood Intl Common Stock,SHC.L^I03,SHC,9,2003,,,
Sherwood Intl Common Stock,SHCA.L^I03,SHCA,9,2003,,,
Shell Transport & Trading Ord Shs,SHELw.L^G05,SHELw,7,2005,,,
Intimas Group Ord Shs,SHER.L^I93,SHER,9,1993,,,
UK Estates PLC Common Stock,SHFB.L^C94,SHFB,3,1994,GB00BYZJ7G42,,BYZJ7G4
Signature Restnt Common Stock,SHG.L^K96,SHG,11,1996,GB0030899107,,
Shanghai Fund Common Stock,SHHA.L^D97,SHHA,4,1997,JE00BMDZN391,,BMDZN39
SHL Group Ord Shs,SHL.L^K06,SHL,11,2006,GB0001550853,,
Sears Roebuck Common Stock,SHLDq.L^E05,SHLDq,5,2005,KYG6906M1069,,
Shires Income Common Stock,SHRSr.L^J95,SHRSr,10,1995,GB0008027897,,
Shires Income Common Stock,SHRSr.L^C99,SHRSr,3,1999,GB0001403152,,0140315
Shires Income Common Stock,SHRSr.L^G98,SHRSr,7,1998,,,
Shires Income Common Stock,SHRSr.L^G99,SHRSr,7,1999,,,
Mothercare Ord Shs,SHS.L^D01,SHS,4,2001,GB00B13YVN56,,B13YVN5
Mothercare Ord Shs,SHS.L^H00,SHS,8,2000,,,
Sims Food Common Stock,SIBN.L^I93,SIBN,9,1993,,,
Siemens N Ord Shs,SIEGnq.L^K07,SIEGnq,11,2007,DE0007236101,,
Siemens N Ord Shs,SIEGq.L^J98,SIEGq,10,1998,DE0007236101,,
Siemens N Ord Shs,SIEGxq.L^F97,SIEGxq,6,1997,GB00B7LHJ340,,
Siemens N Ord Shs,SIES.L^J14,SIES,10,2014,DE0007236101,,
Water Hall Group Ord Shs,SIGP.L^I93,SIGP,9,1993,,,
Signature Aviation Ord Shs,SIGSI.L^F21,SIGSI,6,2021,SE0000634040,,
UnipolSai Ord Shs,SIIIq.L^I97,SIIIq,9,1997,,,
Daks Simpson Common Stock,SIML.L^D91,SIML,4,1991,GB0004178710,,0417871
Daks Simpson Common Stock,SIMLa.L^D91,SIMLa,4,1991,GB0004052071,,0405207
Saudi Arabia Investment Ord Shs,SINV.L^K09,SINV,11,2009,GB0000447960,,
Telecom Italia Common Stock,SIPIq.L^H94,SIPIq,8,1994,,,
Sirius Financial Ord Shs,SIR.L^G07,SIR,7,2007,,,
Sunoco Ord Shs,SIS.L^E94,SIS,5,1994,GB00B00JWD36,,
Leicester City Common Stock,SIT.L^J97,SIT,10,1997,GB0008404559,,
Baring Stratton Investment Trust PLC Common Stock,SITS.L^G92,SITS,7,1992,,,
Spear JW Common Stock,SJW.L^J94,SJW,10,1994,GB0008325044,,
Spear JW Common Stock,SJWL.L^D92,SJWL,4,1992,AU000000GBP6,,B06FY17
Skanska Ord Shs Class B,SKAbq.L^K07,SKAbq,11,2007,SE0000113250,,
Semara Holdings Common Stock,SKCH.L^B00,SKCH,2,2000,GB0004109889,,0410988
Entertain Rights Ord Shs,SKD.L^L99,SKD,12,1999,GB0008138884,,
Skandia Ord Shs,SKDSq.L^E96,SKDSq,5,1996,QQ0032818809,,
MV Sports Group Common Stock,SKE.L^I98,SKE,9,1998,,,
SKF Ord Shs Class B,SKFRbq.L^E96,SKFRbq,5,1996,QQ0032818916,,
SKF Ord Shs Class B,SKFRfa.L^C95,SKFRfa,3,1995,JE00BJ1DLW90,,BJ1DLW9
SKF Ord Shs Class B,SKFRfb.L^H96,SKFRfb,8,1996,,,
SKF Ord Shs Class B,SKFbq.L^B98,SKFbq,2,1998,GB00B0BRN552,,B0BRN55
SKF Ord Shs Class B,SKFbq.L^K07,SKFbq,11,2007,SE0000108227,,
QA Ord Shs,SKG.L^E01,SKG,5,2001,GB0000418383,,
QA Common Stock,SKGr.L^F99,SKGr,6,1999,GB0006781735,,
Skyepharma Ord Shs,SKP.L^F16,SKP,6,2016,,,
Skyepharma Ordinary Shares,SKPg.L^K05,SKPg,11,2005,GB00B0LMT740,,
Skyepharma Ordinary Shares,SKPn.L^K05,SKPn,11,2005,GB00B0LMT526,,
Robert Fraser AM Common Stock,SKR.L^I96,SKR,9,1996,,,
Stakis PLC Common Stock,SKS.L^E99,SKS,5,1999,GB00B09B1P57,,
Stakis PLC Common Stock,SKSL.L^I93,SKSL,9,1993,,,
Stakis PLC Common Stock,SKSr.L^C97,SKSr,3,1997,GB0008121641,,0812164
Sky Plc Ord Shs,SKYB.L^K18,SKYB,11,2018,GB0001411924,,
SkyTel Comm Common Stock,SKYTq.L^A00,SKYTq,1,2000,GB0002349065,,0234906
Schlumberger Ord Shs,SLB.L^E91,SLB,5,1991,GB0005240493,,
Schlumberger Ord Shs,SLBq.L^A00,SLBq,1,2000,GB0007370074,,0737007
Sun Life Financial Ord Shs,SLCq.L^E02,SLCq,5,2002,GB0003324802,,
Hillshire Brands Ord Shs,SLE.L^H96,SLE,8,1996,,,
Hillshire Brands Ord Shs,SLEq.L^A00,SLEq,1,2000,GB00BJVH7905,,BJVH790
Selfridges Common Stock,SLF.L^I03,SLF,9,2003,,,
Sun Life Financial Ord Shs,SLFq.L^J08,SLFq,10,2008,CA8667961053,866796105,
SHL Group Ord Shs,SLG.L^H00,SLG,8,2000,,,
Swiss Life Holding Ord Shs,SLHNq.L^K07,SLHNq,11,2007,CH0014852781,,
Gartland Whalley Common Stock,SLI.L^I96,SLI,9,1996,,,
SLG Realisations Common Stock,SLK.L^I02,SLK,9,2002,,,
Silence Therapeutics Ord Shs,SLN.L^K21,SLN,11,2021,GB00B9GTXM62,,
Sun Life & Prov Common Stock,SLP.L^G00,SLP,7,2000,,,
Sun Life & Prov Common Stock,SLP_w.L^G96,SLP_w,7,1996,,,
Saltire PLC Common Stock,SLR.L^G99,SLR,7,1999,,,
Second Ldn Amer Ord Shs,SLT.L^H07,SLT,8,2007,,,
Esselte Ab Common Stock,SLTaq.L^H02,SLTaq,8,2002,,,
Esselte Ab Common Stock,SLTbq.L^H02,SLTbq,8,2002,,,
Slug and Lettuce Common Stock,SLU.L^J00,SLU,10,2000,GB0003921383,,
